ai_id,race,age,gender,marital_status,sms_treat,turnout2017,support_smith,environment_thermometer
"8c08d52b6be3ecb75503a63b4c341bf7","hispanic",54,"female","married","Treatment",0,1,7
"45db73a4c0c18159f3463d343287349a","white",50,"male","married","Treatment",1,0,5
"df0a1910f7510868e49847ce25955bba","white",50,"female","married","Control",1,1,6
"a14d7fbe026f2e3e976765394d79452c","white",29,"male","separated","Treatment",0,1,6
"0693adaa10b23ddd6383067dbdbbcfcf","white",56,"male","married","Treatment",0,1,8
"faa542c6c9e8b5ac66506900770148be","asian",24,"male","unmarried","Control",1,1,5
"f614bc8f55982c19d4e426eb892d0e92","hispanic",38,"male","separated","Treatment",1,0,9
"db8327e80041add9d642f3c588637ab9","white",40,"female","married","Control",1,0,6
"ac94fcabbca134fdac5394c83be202e1","white",35,"male","married","Control",0,1,6
"bf5323a228258d26f970113b99ae80f9","white",24,"male","married","Control",1,0,4
"2a3ce40280185ce13d885afda7628466","white",29,"male","married","Control",0,0,2
"bb291eb2c2e8b6e6835f5651e5794a88","white",37,"male","married","Treatment",0,0,6
"a201ee699f259fb698865d3d8d4d15f9","white",38,"female","married","Control",1,1,10
"215716b9203138e9440c14dd9e204938","black",49,"female","married","Treatment",0,1,9
"a76505bac4ae8aaf2477a3b05bca81bc","white",30,"male","married","Treatment",1,0,7
"701797b4a5861ea45d7c2b0a75b5a6f0","white",26,"male","married","Control",1,0,10
"1604a07abd9b373a51754645b8ff358e","native_american",50,"male","married","Treatment",0,0,6
"7afec3078c57ffd70f14686997f7c634","white",49,"male","married","Treatment",0,0,2
"3f48b970d35147c6797b1474b7200e95","white",39,"female","married","Treatment",1,1,5
"45d594b023c754c7c0f1537f7effde01","white",44,"female","married","Treatment",1,0,10
"fe61cae91c118430919ba152fd88248c","white",41,"female","separated","Control",1,0,8
"775a5fc33bf45c335b9912052eaee3e4","white",41,"female","separated","Treatment",0,1,6
"082ba4499432559b0201523140108535","white",74,"female","married","Control",1,1,10
"b5783a5bc050c3919ab5f0534b09a4ff","white",78,"female","unmarried","Treatment",1,1,5
"56d93ec217e3837d363733eb7f81d398","white",27,"male","unmarried","Treatment",1,0,6
"12da47f54f2cf4897db83663b83a4f55","black",36,"female","unmarried","Control",0,1,8
"f929588f22f036c907ffc69beb1cf74b","white",24,"female","unmarried","Treatment",0,0,5
"cc6e0fa710aec918f9374d5c6e43202f","black",45,"female","separated","Control",0,1,6
"cfa1890b7b5d2fe3fc3965550bb83e36","white",25,"male","married","Treatment",0,0,6
"56b85287ce81f99e6f06b4d291bdf149","white",62,"male","married","Control",1,1,6
"f4c00f3af13298eafdfecd6e8886db97","white",26,"female","separated","Control",0,0,5
"1fb8a4c09affd033f264cae167e0f3ed","white",33,"male","married","Treatment",0,1,7
"efce32db6430f76a49b37762e2031410","white",41,"male","married","Treatment",1,1,5
"cd5e71d588d4bee4bbcccf41cbd30c2d","hispanic",25,"female","unmarried","Treatment",1,1,10
"440d55265278240ef00b4374821c101b","black",59,"male","separated","Treatment",0,1,3
"2718c82e441be596e20aba02435b13b9","white",31,"male","separated","Control",0,0,10
"fbb2915b13ccb176a39acd3c62d3b523","white",42,"male","married","Control",1,1,6
"75d449dc544df6de757f284081674266","white",33,"female","separated","Control",0,0,7
"ffcf5f8661419a43fc1efcc97af7a8c2","black",27,"female","unmarried","Control",0,0,6
"04cad3308adbb6a27dce8a30a53a7392","white",20,"female","unmarried","Control",1,0,5
"b806838074db6e953672b156777d09d3","white",52,"female","married","Control",1,1,8
"df52a680cda328175b8edcbf30e384b7","white",45,"male","married","Treatment",0,0,7
"586089f4e2499b766d89a6c4cf71332c","white",41,"female","separated","Control",0,0,5
"38a52588f3ebca6e59ceaf0c52617da9","black",46,"female","married","Treatment",1,1,9
"379d6a9bfb4d952d8f4c258846f001e2","white",35,"male","separated","Control",1,0,10
"8b9d93750e9fcfff1f749e2b80ccdb53","white",26,"female","unmarried","Control",0,0,6
"8757b994b3d3359fcd9278e28470dc54","white",42,"male","separated","Treatment",0,0,9
"0af839776e6cc94596f2d7d334fb8637","white",28,"male","unmarried","Control",1,1,5
"36930ecfd47ea4c8d1e985bf12af5047","white",25,"male","unmarried","Treatment",0,0,9
"6aef09a0ed25e3393312fdf0f8b26086","black",25,"female","married","Treatment",0,1,8
"eb03ddd436d29667fb1b464c955436d5","asian",31,"male","married","Treatment",1,1,7
"8170be6823a3d093a9f496214a1d984e","white",22,"female","unmarried","Control",0,1,9
"5c5e05f5d66524c445457becd6eafcfb","black",44,"female","married","Control",1,1,7
"206b8031e7724e79bacf98776866860f","black",43,"male","separated","Control",1,0,3
"b6eb6739a11340e8184158237afce9db","white",70,"male","married","Treatment",1,0,7
"211f4db35a6ec26b4fe1fcb442431973","white",19,"female","unmarried","Control",0,1,2
"cff097e571af372818429ef921e47062","white",37,"female","separated","Treatment",0,1,4
"016c6e181349cca8142356e34a03a35c","white",50,"female","married","Control",0,0,3
"0fd3495dab8c34accf436b84b93cd520","white",19,"male","unmarried","Control",0,1,7
"82d5dca717d05b2c5ecc3a7c951f0e32","hispanic",43,"female","married","Control",1,1,4
"979475ef72ea5574bbcb5928d8f351a9","white",39,"female","married","Control",0,1,2
"d458d5e86ad2562f2b0e7ee551f5ee9a","asian",31,"female","married","Treatment",1,0,1
"d1c424c0ee249f37ca118005f887000c","white",62,"male","married","Treatment",0,0,5
"1ef0c492f7c4d3bf5614bc35f080fb4e","hispanic",56,"male","separated","Treatment",0,1,6
"93d4ef9ef67a285ebfee7a391b3c2a8f","white",35,"male","unmarried","Control",1,0,10
"07ac098370ec936060b2f8b389eda233","white",60,"male","married","Treatment",1,0,5
"c72f265b1bb5c651a41e6ece977fc03d","asian",37,"female","separated","Treatment",1,1,6
"b4e20085ab37b2b021504fc51a80ce12","white",47,"female","separated","Treatment",0,0,4
"77e33ae99ec7ddc4d4ffc7250630cb1b","white",19,"female","unmarried","Treatment",0,1,7
"261a050c75370d15d644a559ca73a1bf","white",31,"male","married","Treatment",1,1,4
"32335a9ea6245d8fa013a647e8635b48","white",45,"female","married","Control",0,1,9
"3da7601ab259e547b6f8469ce2c607b5","black",24,"male","married","Control",1,1,7
"7ec7b84118301bf23809782cb6980087","white",48,"male","married","Treatment",0,1,7
"fa41c2c8d22a54a7a382f6b14e89dae3","white",24,"female","unmarried","Treatment",0,1,5
"5ae7c16c2ec7fd08d1d4127600b79115","white",45,"male","married","Treatment",0,0,10
"b95b3fef27b6a4cd1e875e6e7f51a2ac","black",26,"female","unmarried","Control",0,0,4
"efa2119dc0dd89d79f2c80c1e8a77ca4","black",62,"female","married","Treatment",1,0,7
"17e4ec266a8a8e79e682cea6a2f00d05","black",72,"female","separated","Treatment",0,0,7
"cb8eebc2f41d2a80ff18c4976e748c05","white",40,"female","separated","Treatment",0,0,4
"fd97f2b6c298d62ea77a059e577c9636","white",54,"female","separated","Treatment",1,1,3
"0b4a866e54bdbc0e7b9fe55e7abda18f","white",27,"male","married","Treatment",0,0,7
"1697c18b64011926507b1eb0f31b6d73","white",31,"female","married","Treatment",0,1,5
"f1309d2ef7900ceef5204701c1f64e40","white",59,"female","married","Control",0,1,9
"0ab05af6789f99555b09e3a4c9f71103","black",26,"male","unmarried","Treatment",1,1,7
"cf449958ff32362c035ea9d8c02ed1ec","white",29,"female","unmarried","Treatment",0,1,4
"99e0873b0cc89a1897b0cafd572496aa","asian",39,"female","separated","Treatment",1,1,6
"088c8cfaa3368d20342804f637150d69","black",24,"female","married","Treatment",0,0,8
"2a216f11181c6aa147a5764a133a1387","white",52,"male","separated","Treatment",1,1,7
"f89ca73aef2d6fb8c3a51f1ecc4ae3ec","white",49,"male","married","Treatment",0,0,4
"a09d5f24b9cccf0e3357cb857d0eddbf","white",71,"female","married","Control",0,0,8
"882f969c36e43fc1b91ec3668317ddbb","white",38,"female","married","Treatment",0,0,5
"f374b0cb1e754265d3c2cb982aabc1f2","black",57,"male","separated","Control",0,1,4
"cea336336a751815b1e239331ea5133f","black",39,"female","married","Control",1,0,4
"6ec2cfc296e955bc3b94f2723288e666","white",50,"male","married","Control",0,0,5
"e9bf8264a4f518167d938a17d7065c4e","hispanic",44,"female","separated","Control",1,1,9
"7b04f8d5a5d7a10560cc8d56428d3915","black",40,"male","married","Treatment",1,1,2
"7d250bd5ccb89746626a8bde2acd5e1e","white",36,"female","married","Treatment",0,0,5
"186c0725ab8e604f687fed7c1f53202f","white",30,"male","married","Treatment",1,0,9
"f98e3eacd3023cd1049f7c83f666b52e","white",48,"male","married","Treatment",0,1,5
"22ebc71161aaf9ea1c155ffa31b15736","black",23,"female","unmarried","Control",0,1,7
"f7e06dbe90b7c8153d73e75e915e34cd","white",50,"male","married","Control",0,1,4
"10413fbe8a7434db79d6dd157ec606d4","white",28,"male","unmarried","Treatment",1,1,10
"87c2f94350c6a09799ccaf987dbf35b5","native_american",30,"female","separated","Control",1,0,6
"6354dbc48d41c52ce1a8d4de6e2b3c1c","white",35,"male","married","Treatment",0,0,10
"2eaafe67b0cb7369687adf94d5f2e6eb","white",77,"female","unmarried","Control",0,1,7
"b588df076b377e119718b70f241e4d49","white",31,"female","married","Control",1,0,10
"16df845210e7bb31c5bc179277f5caed","white",31,"female","separated","Control",0,1,5
"5a959e174822e7a16a0ef444a78854ab","white",23,"male","unmarried","Control",0,1,2
"a00ce2e247396e148498fddb2387059f","white",56,"female","married","Control",0,0,7
"0716a52e7154e16fa0594020ce4f1c2b","black",44,"male","married","Treatment",1,0,9
"3171ae09bab8d12d96f6f7cc8d02cbb9","white",33,"male","married","Treatment",0,0,6
"6288dae6320c0a420f4f1407aa5439eb","white",19,"female","unmarried","Treatment",1,1,5
"5e5a0abb3430e40d23e645676734f0cd","white",45,"male","married","Control",0,1,5
"51b97e333219085af543bbea6cf172e7","white",26,"male","married","Control",0,0,5
"40444b3723c262665678a35127d0129c","white",23,"female","unmarried","Treatment",0,0,7
"0c7384c014f4daebfa1671c046c1be82","white",53,"male","separated","Treatment",1,1,7
"c7fb14d31b46235290367bde2b504eae","white",29,"male","married","Control",0,0,7
"a4f76d9da28efafa2ddc3c7fbe57edda","white",36,"female","married","Treatment",0,1,7
"45e3d32f71988a3b71b8a0a27f93b153","hispanic",55,"female","separated","Treatment",1,1,4
"7a1e1d48f864b33fe6e06c91c6bc0bdf","hispanic",48,"female","married","Treatment",1,1,5
"bdd07106731f2bf0490f0fd1971c9ab2","white",28,"female","unmarried","Control",0,1,9
"3db30d3f69a9d00ea4d1800f786e0bc5","white",42,"female","married","Treatment",0,1,3
"c41b87d79d9651d2c483693b4fd4a93f","white",42,"male","separated","Treatment",1,1,3
"8b1cddf428b27a43a6785c73580b9dbb","white",66,"male","unmarried","Control",1,0,4
"cd68ac2cb51d2c9c270b0aa548c33017","black",35,"male","separated","Control",0,1,6
"a42a17a15afb98161eb4c837a51c6bd3","white",36,"male","married","Treatment",0,1,5
"d44ff1419ca7a573979b0a5ff45d7918","asian",26,"male","separated","Control",0,0,5
"c7aaaef1b1a89c46af2f1107ce5e2a43","black",76,"male","unmarried","Treatment",1,0,6
"46d8dbe1f03f64cd892246798d0af56e","black",60,"female","unmarried","Control",0,0,8
"4966f913dfa371cdfcbcba852fcd2b94","white",37,"male","unmarried","Control",0,1,9
"124c5dd7f7a4ed55a108c5a0923cc543","white",48,"male","married","Treatment",1,1,2
"9f71d2c6186297f74c68794389c36176","white",36,"female","separated","Treatment",0,1,5
"bdb9cc91a0e304579e3ccfd9820b395b","white",61,"female","married","Treatment",0,0,6
"60c25757d7d5819ff3e2f95ea2212f08","white",24,"male","unmarried","Control",1,1,7
"e13776dea03be4a409599ea031d82840","white",58,"male","married","Control",1,1,2
"b997b6210ed208169a8301b28810ed53","white",61,"male","married","Treatment",0,1,6
"f3cb390ebc471862529595234d41d4c3","black",32,"male","separated","Treatment",0,1,5
"10b436c30e4c4b44ee56ef73f603a15d","hispanic",45,"female","married","Control",1,1,7
"941cb56f969fa33ff60b5dd262b8ccfb","black",43,"male","married","Treatment",0,0,5
"2da57915b49437a62ebce377626c1797","hispanic",56,"male","separated","Control",1,0,7
"3002df04fcddeac711574a6c0268ef98","white",25,"male","unmarried","Treatment",0,1,7
"53744e43ee2f59b9449763846dad95a7","white",37,"female","separated","Treatment",0,1,10
"7c1bc80da2b86e5856e0cbadb1463ee8","white",37,"male","married","Treatment",0,1,1
"7415489caff9eb7dcb65890253f58b2d","white",51,"male","separated","Treatment",0,0,7
"f5a51b4ce79774246de8355e71e01648","white",31,"female","married","Control",1,0,9
"816be202b5947ed8eb37b65da1109d16","white",20,"male","unmarried","Treatment",1,1,10
"c51bd5b1436041355823380b07c3edec","white",35,"female","married","Control",0,1,10
"01812586a024892351e7df020d7722e4","white",53,"male","married","Control",0,1,9
"4ecae0ad7c9c95c8f7c60fc250ad1cef","native_american",44,"male","married","Control",0,1,7
"b25132748a1d8aec4b6d81195b66a9e8","white",30,"female","separated","Treatment",0,1,9
"bfc03089764350099bf6104c2dab39e3","asian",49,"male","married","Treatment",0,0,7
"5ec332380d80f3b5710a32d419f31ee4","native_american",75,"female","married","Treatment",0,0,5
"e9c9f6edec96c7d18231722d9534ca3c","black",20,"female","unmarried","Treatment",0,1,8
"5c945688eea1919c411b1b309c878b61","white",38,"male","married","Treatment",0,0,8
"30f3fe307fcdfc74047551a07180d77b","white",40,"male","married","Treatment",1,0,6
"64b30328e755030b8d3f9ad63fbb11bc","white",35,"female","married","Treatment",1,1,6
"b54c363a1a73d0e709e9e39365b99f2d","black",28,"female","unmarried","Control",0,1,5
"14851722081cc19ce920da0f3ff20ca6","white",37,"male","separated","Control",1,1,6
"3dfcc46c5f6f97a9e23ca0487c89e20b","white",41,"female","married","Control",1,1,10
"ba52e1ae007290c53f2b2ffffa94072e","white",31,"female","married","Control",0,1,5
"1604bd8bc30317564d3af3675387ee25","white",57,"male","married","Treatment",0,0,9
"fe6a52b954cee944e97724baf800765c","white",54,"female","married","Treatment",1,0,10
"4a76d80c5a1ece103bdd7ecc0affcaf7","white",25,"male","unmarried","Control",1,0,2
"9e4a40662bdffc4be4181b040c8eb45c","black",21,"male","unmarried","Control",0,1,4
"eca0ee76d891336e25ee79e594b17d96","native_american",23,"male","unmarried","Control",1,1,1
"d26030e48f27bb24bc59ed47aae2ef15","black",47,"male","married","Control",0,1,2
"1aed56ad72d2250e795590f3e230a6c5","white",37,"male","separated","Treatment",0,1,7
"1f4e5ed488b34c764292481c804097c0","white",40,"male","married","Control",1,0,6
"43d7dc982cad32b04865a8ca776165f9","white",50,"female","married","Control",0,0,7
"96a0b0828fa76da967fee50d9bdb90be","white",28,"female","unmarried","Treatment",1,1,9
"e557b700d6da70c79e2e97beb85c06e3","asian",30,"female","married","Treatment",0,1,6
"e36480bcbc78de72e7bffece2d168519","white",19,"male","unmarried","Control",0,0,6
"cc71e1370ef1eeb375ffeb307755955b","white",28,"male","married","Treatment",0,1,6
"2d33621d39aa40907fba605f4acea384","white",28,"male","unmarried","Treatment",1,0,8
"7cbdd87a7e5c273f20c04038971134c5","white",29,"female","unmarried","Control",0,0,5
"44b77be4bee4a83977b2c37c65732c5a","white",22,"female","married","Control",1,0,7
"c9f92100ce0c2ffa90d993dbf7e7d93a","white",55,"male","married","Treatment",0,1,9
"fa9abebf7eb6a2c1bdf5b8c087836077","white",62,"female","married","Control",1,1,5
"3dd62f1db57b1c4b4a67ca0b4ce0ca8c","white",27,"male","unmarried","Control",1,1,6
"276406278fc62213cba80ed81f2beea3","white",50,"male","unmarried","Treatment",1,0,6
"2fcda6aba3d4a37443aa384eea99b825","white",37,"male","married","Control",1,0,5
"104a6ed207b1bddbe80742d8a687b4bc","white",41,"female","married","Treatment",1,1,10
"9e829c330a9c22edc856c32af93bb2b2","hispanic",41,"female","separated","Control",0,1,5
"2fed322dcd8311ec28dc49cf84222bef","hispanic",52,"female","separated","Control",0,1,4
"84b2cb90657b2493086c0713cf2c4070","black",37,"female","unmarried","Control",0,1,3
"1f1824fd88738a7221c6b712a36c36c4","black",42,"male","married","Treatment",1,1,9
"a8096360e3058303dd766dc48c142cdd","white",40,"male","married","Control",0,0,4
"b94bc7dacffdb903af3b08b55bee33c3","white",24,"male","unmarried","Control",1,1,10
"9a481e05f5959d5be0147e66b2a23704","white",33,"female","married","Treatment",0,0,8
"c4f1a2bcfabd55060c76d6326a08fec6","black",24,"female","unmarried","Control",0,0,10
"44e2c2a437e76a42cfb62fe66c6ec858","white",70,"female","unmarried","Control",1,1,7
"9434cfa6d096abbdfd337663d9a1465f","black",22,"male","unmarried","Control",0,0,6
"8a8415f92a00db5b9ea1b38f2f71dd10","white",19,"male","unmarried","Control",0,0,4
"fec5834fc9c2e92e2ebdd25a986841ff","black",38,"male","married","Treatment",0,1,6
"df6be3a1aa67c45634feb406d2220e8f","white",41,"female","separated","Treatment",1,1,6
"de1b3dc68c26ce109ae369e0d031f829","hispanic",29,"male","unmarried","Treatment",1,0,9
"8c96e9194a95cab91ab5de2acd8e1f3c","white",68,"female","separated","Treatment",0,0,6
"02903f015334c6f4d9914d1c5a5929f4","white",34,"female","married","Control",0,1,7
"e17c40bf7426e39cd295fb6ae6ef98a1","white",25,"female","married","Control",0,1,4
"ed240c7dbe9a44ee25789d4dffbbbea3","white",40,"male","married","Control",1,0,1
"4ee479550847a8245a8dd166888364f0","black",46,"female","married","Control",1,1,9
"1c0315ee7ffe60ab18965b90ac66e43d","white",39,"female","married","Treatment",1,1,3
"c0c6fd05dae787d70e44f06a5a436e74","white",19,"female","unmarried","Control",1,0,6
"3515729ec8769aad686340fd8dadcedf","white",38,"female","married","Treatment",1,1,7
"a9eb7c4c2b4bca610cff44f34c17b77c","white",27,"male","married","Control",1,0,3
"be2b3b30260e483b3cc7d212272a38c9","white",32,"female","married","Treatment",0,1,4
"c3768f03214e0aaacc1fad308ae740ba","black",24,"male","unmarried","Control",0,0,10
"cccd8a6fa630e262fa791218746e3588","white",57,"male","married","Treatment",1,0,7
"0e2be77fd580103f7cd075ad6951ab7c","asian",23,"female","unmarried","Treatment",0,1,9
"9be0c7648f49e46875e6f41b093df010","white",25,"male","married","Control",0,1,2
"e3e1227f0cf9159856a1d74f8d1f9fdc","white",55,"female","unmarried","Control",1,1,5
"6433b45dd2d502b55fcc5ef5fe24563f","white",27,"male","unmarried","Treatment",1,1,4
"0061d7451d39ef6f5aa269fedc7caa6e","hispanic",48,"female","married","Treatment",1,1,6
"f3c21dc7f7daa95295bcacf3d838b058","black",28,"male","unmarried","Control",0,1,4
"6dc3b95b0a58fc7b98168c17634b0fd4","white",66,"male","unmarried","Control",0,1,7
"aaa1e8bab9f3ac3e7b847b1b8e0a7c98","native_american",41,"female","married","Treatment",0,1,6
"7ef676587d45d0843bcc1c31887497fa","hispanic",34,"female","married","Treatment",0,1,5
"790f93ee211b91f8174ea15e0d185e4d","white",22,"female","married","Control",1,0,7
"05893bba2f7c3248673a51a41c88c2cc","white",69,"female","married","Control",1,1,7
"bff2ac289f517466ed03ab0d5cfcc3cc","black",53,"female","married","Control",0,0,6
"700b3c26c8acaff906cff0b10a76926f","white",33,"male","separated","Control",0,1,7
"669750b3eb1bb58fb3c57ae815bcbafb","black",58,"female","married","Treatment",1,1,8
"0dc403e5d8236cee62e010dcf57d1f6d","black",56,"male","married","Treatment",0,1,7
"a8afb6f43194b73d7a50f30debb80f54","white",38,"male","married","Control",0,1,7
"57c0e09ad8ffc03f3715948daea4b735","black",26,"female","unmarried","Treatment",0,1,2
"3340d16ad89103b1058af29b2eb47935","hispanic",49,"female","married","Control",1,0,5
"a2e1c6e6d8e1ec2093110c7555f5287c","white",49,"female","married","Treatment",1,0,6
"8b176375369305232783d2592fee028c","white",49,"female","married","Treatment",1,0,10
"aaebe16c87b3c9afc8d87ee708ef906d","white",38,"female","married","Control",0,1,6
"a450829f5402714878a10d43f337fdd6","black",41,"female","married","Control",1,0,8
"813eae45fc441f1ae2826d28f4d04ead","asian",22,"female","unmarried","Control",1,0,5
"0b1ff012ead858282961e22a8a1a6628","white",47,"female","separated","Control",0,1,4
"8240544eff926be3bb7114f71007b787","black",37,"male","married","Treatment",1,1,6
"a5115f8d7cd98fc59fbedc7821c1d9d7","white",34,"female","separated","Treatment",0,0,4
"2c3b20c7fb5e9946890f8406e2758aad","white",28,"female","married","Treatment",0,1,5
"de3feded3c7548d330ade978baf39356","white",20,"male","unmarried","Treatment",0,0,4
"067d210aca2270ad8d19db67bea73ba6","white",54,"male","married","Control",1,1,9
"abbd2ec15530781f7bb54db948760e0d","white",69,"male","married","Treatment",1,1,7
"b2050c45985e54dad7296e4cfba4e73e","white",21,"male","unmarried","Treatment",1,0,9
"d45caeb296dac3bec70b9964a1124c66","white",80,"male","unmarried","Treatment",1,0,10
"13b266dec2237378fc04f0ccbd38cba5","white",73,"female","married","Control",0,1,5
"37f825aa0bf20035c0a83ef535f685fb","white",49,"male","separated","Control",0,0,5
"1967cb707834f9fe1d562e44362023ec","white",54,"male","separated","Treatment",0,1,4
"f2a173f37a7fecd7d4b19ee693d7d25e","white",19,"female","unmarried","Treatment",1,1,5
"0da7c6b3e4d35331dbd54b6c8232e75d","white",77,"male","married","Control",1,1,10
"5f8e437e42b54ab826573321a8ba6a89","white",44,"female","married","Treatment",0,1,10
"81dac387ae0abae3ce2a22e8085fc71b","white",37,"female","separated","Treatment",1,1,7
"cb7421138bee8fe275a8fdb261f57689","white",31,"male","married","Treatment",0,1,9
"33e9a782079da8d0312a43c8e13430c3","hispanic",34,"male","separated","Treatment",0,1,5
"b133388045510b14aac2001092347c9b","black",53,"female","married","Treatment",0,1,2
"8c3828cb0f8cf0d151d672c7af25dc6f","black",51,"male","unmarried","Control",0,1,7
"06d4127b3041d24f8475c66d99bcb8f9","hispanic",61,"male","separated","Control",1,1,5
"9cf72c4f9617556448c59b62c05bacea","black",44,"female","married","Treatment",1,1,3
"fba212871677ade5d2e497e7c4b91bf2","native_american",19,"male","unmarried","Control",0,0,7
"1eadf161d779a8135a820cd203aa63f1","white",44,"female","married","Control",0,1,5
"25851b6542b783c291a2174c1fbf8315","white",34,"male","married","Treatment",1,0,2
"b173bfc4a5bdc8b5ff883e3bfd881d07","white",52,"male","separated","Control",0,0,6
"69630bb06d086669554043c87e92bd8f","white",25,"male","unmarried","Control",0,1,7
"70d254df9b9a0f0a34d639d5aba38de0","white",50,"male","separated","Control",0,0,4
"2e088018f047261f620c5645b152147a","white",36,"female","married","Control",1,1,6
"da73daa8858c8899ec062943248f4d72","white",21,"male","married","Treatment",0,0,2
"2576788040d40ce474b879d809bfd061","black",48,"female","separated","Treatment",0,1,9
"c3597d7621240fc1be2fe3e16b1b740c","white",23,"female","unmarried","Treatment",0,1,7
"712a42ce43126015ca89810b920d3c74","white",41,"male","married","Control",0,0,6
"16fe8cf22d79ff9c851e73304052e28c","white",24,"male","unmarried","Treatment",0,1,7
"a493c3b45ae8c71c6ca6db15bf089292","black",38,"female","separated","Treatment",1,0,7
"d8a84342b66e2124ef53ed1d17832181","white",58,"female","separated","Treatment",0,1,7
"b5a268f013ac4a1aa4322b03c8d2999c","white",22,"male","unmarried","Control",0,1,6
"acddce242b838111a08f8477a6c1b584","white",43,"female","unmarried","Treatment",1,1,10
"66590203a27294ed46b8e491a8ac63bd","hispanic",45,"male","married","Control",1,0,8
"e38b449ad6cdebe4146ad2962b7fea3a","white",28,"female","unmarried","Treatment",1,1,10
"37db5c06e0caf072192db975f118e6c9","white",35,"male","unmarried","Control",0,1,6
"61f33330fa562d16e26f6df1de8b665c","white",41,"female","separated","Treatment",1,1,6
"e40e6476fa288a726ca568ee9642eabe","white",25,"male","separated","Treatment",0,0,7
"83e82098a6657b7e01a004957a9d5e3e","white",67,"female","unmarried","Treatment",1,1,4
"e91b6373b1e53dba2f656829a1a61f15","white",30,"male","separated","Treatment",0,1,7
"f57d1fef484b8690246a0b6c477ec451","white",26,"female","unmarried","Control",0,1,8
"2069dbb82209c29eab0cf8c213bb98ce","black",51,"female","married","Control",0,0,5
"c0e8ba7e615195fc38cc8d79d8cd19fa","white",40,"male","married","Treatment",1,1,6
"dc6eb2fc99e943dd925ac67ff0791e27","hispanic",31,"male","married","Control",1,0,10
"78bede5a152e4fea135e1f2dfe4b285e","white",25,"male","unmarried","Treatment",0,0,4
"13957c16ef7f6f9af91dbbd64fc1b269","white",32,"male","married","Control",0,1,2
"2ce93834afaa617e1b4ae4363a586972","white",62,"male","separated","Control",0,0,9
"84af6b9bb0d8e90856d1ccdae3628fbb","white",25,"male","unmarried","Control",0,1,5
"ad6485f6ceee12b11bd992e9d3dd3ef7","white",62,"male","married","Treatment",1,0,9
"417bd50009b080db1ef23766281cdf60","white",78,"female","married","Control",1,1,2
"ce1cd8ae1ce5fa89970b9e47cb344d42","white",54,"female","married","Treatment",0,0,1
"61837d88cd0c05535eb4ae3f9fdbf990","native_american",54,"male","married","Treatment",0,1,6
"a99a7d315fa866cffdd0f8ad237f13e1","black",50,"male","married","Treatment",0,1,7
"3c9c45479c08674e16ecc70fee3285bd","black",43,"male","married","Control",0,1,1
"d00ef849fb220be50956e00002b11594","white",51,"male","married","Control",0,1,3
"53ed612b294f7e260d6720b23d4f95cf","black",65,"male","separated","Treatment",1,0,5
"a6bed546d2b8cf269a7d9b31089e33f7","white",20,"male","unmarried","Treatment",1,1,9
"136914d0e1dfd7461acda9db6989efce","white",47,"male","married","Treatment",0,1,9
"5c212bbf1dca4218de2de98174c5686a","white",33,"female","unmarried","Treatment",0,1,7
"7b6f65788c4644cf8c6e4a4832aaefd4","white",40,"male","separated","Control",1,1,3
"7d775f123f4fdcb4955205f798cf15fa","asian",31,"female","married","Treatment",1,0,9
"8ffc07e9a4ec059d77f57dddf3ab1cb9","white",54,"female","unmarried","Treatment",0,0,6
"df61f67b8ed604d4c1526cfb51f7cffc","white",73,"male","married","Treatment",1,0,6
"90dd3dd0b79cfe0f733d5ea1cd7e80c8","black",26,"female","unmarried","Control",1,0,8
"17da557fdcd6875ae3976e63b318e18d","asian",39,"female","separated","Treatment",0,1,3
"0e5a779f6219f5ffac5c5b7a61c5985f","white",46,"male","married","Control",0,0,6
"93544008c1e30031be1befc0f67bbd73","hispanic",27,"female","unmarried","Treatment",0,1,2
"fd5c0270954e702d681c8b6ee302ad60","white",22,"male","unmarried","Control",1,0,8
"2eccfdbe7f1dc72958041067791ef93b","white",67,"female","married","Treatment",1,1,9
"5d95ce963cb186170668bd39c104c114","white",21,"male","unmarried","Control",0,1,10
"7dc00d923607cb46f32d4692db742bdb","white",61,"female","married","Treatment",0,0,2
"5713e355c5cb042984ce87dfa11e7665","white",65,"female","unmarried","Treatment",1,1,8
"5e3bfa484cc3b1a5d80bf3220c152ba1","white",59,"female","separated","Treatment",0,1,4
"d61fc7bb8c606171af111bbe24de7b3b","white",24,"male","unmarried","Control",1,1,6
"03bfc79687f507c18dbc5ec3a3c31ab9","black",68,"male","separated","Control",0,1,9
"5dcc2a3afa4e2120d4d5d2de50cc9e8b","white",27,"female","unmarried","Control",0,0,7
"9becb693ad34b48cfc10a0bc09671dc2","hispanic",46,"female","married","Control",0,1,8
"d569fbf43c18828299d22ee09e407523","black",60,"female","unmarried","Treatment",1,1,5
"eb08fc90f38399eea3ec5fd12f29beac","white",30,"male","separated","Control",0,1,2
"f0d0f8f98de6355e89ae0f1eb034aa15","native_american",42,"male","married","Treatment",0,1,5
"d1e14842ef51289c063afd02ae401523","black",40,"male","married","Treatment",0,1,7
"752574f2464c86b02df4458848284ba4","hispanic",34,"male","separated","Control",1,0,6
"fb3d5e1384a5b773b2e237753f9244b0","white",23,"male","unmarried","Control",0,0,2
"f3949bc8727d4ea1afde7c5ac9a56d7b","black",46,"female","married","Control",0,0,6
